"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_05"
"Epibulus insidiator","Epibulus insidiator",2383808,FALSE,5872,350
"Epinephelides armatus","Epinephelides armatus",2387524,FALSE,563,27
"Epinephelus adscensionis","Epinephelus adscensionis",2388519,FALSE,1267,63
"Epinephelus akaara","Epinephelus akaara",2388493,FALSE,13,8
"Epinephelus albomarginatus","Epinephelus albomarginatus",8652393,FALSE,170,6
"Epinephelus analogus","Epinephelus analogus",2388598,FALSE,56,40
"Epinephelus areolatus","Epinephelus areolatus",2388152,FALSE,1249,226
"Epinephelus bilobatus","Epinephelus bilobatus",2388379,FALSE,276,33
"Epinephelus bleekeri","Epinephelus bleekeri",2388337,FALSE,39,24
"Epinephelus bruneus","Epinephelus bruneus",2388240,FALSE,8,5
"Epinephelus coeruleopunctatus","Epinephelus coeruleopunctatus",2388316,FALSE,236,119
"Epinephelus coioides","Epinephelus coioides",2388213,FALSE,527,165
"Epinephelus corallicola","Epinephelus corallicola",2387823,FALSE,62,45
"Epinephelus costae","Epinephelus costae",2388567,FALSE,443,93
"Epinephelus cyanopodus","Epinephelus cyanopodus",2388288,FALSE,165,59
"Epinephelus daemelii","Epinephelus daemelii",2388158,FALSE,251,39
"Epinephelus fasciatus","Epinephelus fasciatus",2388344,FALSE,2473,411
"Epinephelus fuscoguttatus","Epinephelus fuscoguttatus",2388440,FALSE,329,142
"Epinephelus guttatus","Epinephelus guttatus",2388558,FALSE,1582,100
"Epinephelus hexagonatus","Epinephelus hexagonatus",2388186,FALSE,574,114
"Epinephelus irroratus","Epinephelus irroratus",2388431,FALSE,7,4
"Epinephelus itajara","Epinephelus itajara",2388456,FALSE,675,156
"Epinephelus labriformis","Epinephelus labriformis",2388503,FALSE,1090,94
"Epinephelus lanceolatus","Epinephelus lanceolatus",2388587,FALSE,227,90
"Epinephelus longispinis","Epinephelus longispinis",2388226,FALSE,25,21
"Epinephelus macrospilos","Epinephelus macrospilos",2388141,FALSE,189,63
"Epinephelus maculatus","Epinephelus maculatus",2388229,FALSE,608,152
"Epinephelus malabaricus","Epinephelus malabaricus",2388220,FALSE,684,114
"Epinephelus marginatus","Epinephelus marginatus",2388507,FALSE,4449,324
"Epinephelus melanostigma","Epinephelus melanostigma",2388335,FALSE,223,33
"Epinephelus merra","Epinephelus merra",2388193,FALSE,2027,336
"Epinephelus morio","Epinephelus morio",2388373,FALSE,4447,49
"Epinephelus multinotatus","Epinephelus multinotatus",2388150,FALSE,1473,57
"Epinephelus ongus","Epinephelus ongus",2388318,FALSE,196,89
"Epinephelus polyphekadion","Epinephelus polyphekadion",2388423,FALSE,638,182
"Epinephelus quoyanus","Epinephelus quoyanus",2388148,FALSE,564,128
"Epinephelus rivulatus","Epinephelus rivulatus",2388492,FALSE,605,69
"Epinephelus socialis","Epinephelus socialis",2388537,FALSE,17,11
"Epinephelus spilotoceps","Epinephelus spilotoceps",2388181,FALSE,298,88
"Epinephelus striatus","Epinephelus striatus",2388300,FALSE,814,99
"Epinephelus tauvina","Epinephelus tauvina",2388137,FALSE,695,144
"Epinephelus tukula","Epinephelus tukula",2388439,FALSE,210,68
"Epinephelus undulatostriatus","Epinephelus undulatostriatus",2388408,FALSE,420,55
"Equetus punctatus","Equetus punctatus",2399849,FALSE,848,93
"Eubalichthys bucephalus","Eubalichthys bucephalus",2406859,FALSE,792,61
"Eubalichthys caeruleoguttatus","Eubalichthys caeruleoguttatus",2406864,FALSE,289,32
"Eubalichthys cyanoura","Eubalichthys cyanoura",2406858,FALSE,45,12
"Eubalichthys gunnii","Eubalichthys gunnii",2406862,FALSE,264,33
"Eubalichthys mosaicus","Eubalichthys mosaicus",2406866,FALSE,1103,138
"Eucinostomus dowii","Eucinostomus dowii",2369474,FALSE,45,22
"Eupetrichthys angustipes","Eupetrichthys angustipes",2383931,FALSE,1516,63
"Euthynnus affinis","Euthynnus affinis",5208561,FALSE,554,214
"Euthynnus lineatus","Euthynnus lineatus",5208567,FALSE,60,33
"Eutrigla gurnardus","Eutrigla gurnardus",2336597,FALSE,3927,263
"Eviota albolineata","Eviota albolineata",2376185,FALSE,27,12
"Eviota atriventris","Eviota atriventris",7193152,FALSE,167,59
"Eviota bifasciata","Eviota bifasciata",2376162,FALSE,51,21
"Eviota bimaculata","Eviota bimaculata",2376144,FALSE,10,6
"Eviota fasciola","Eviota fasciola",2376145,FALSE,43,6
"Eviota guttata","Eviota guttata",2376190,FALSE,471,112
"Eviota hoesei","Eviota hoesei",2376177,FALSE,120,8
"Eviota lachdeberei","Eviota lachdeberei",2376196,FALSE,2,2
"Eviota latifasciata","Eviota latifasciata",2376187,FALSE,16,5
"Eviota melasma","Eviota melasma",2376180,FALSE,96,33
"Eviota mikiae","Eviota mikiae",2376150,FALSE,16,10
"Eviota nigriventris","Eviota nigriventris",2376143,FALSE,13,11
"Eviota pellucida","Eviota pellucida",2376201,FALSE,14,9
"Eviota prasites","Eviota prasites",2376195,FALSE,269,86
"Eviota raja","Eviota raja",2376165,FALSE,7,5
"Eviota readerae","Eviota readerae",2376199,FALSE,7,1
"Eviota rubriceps","Eviota rubriceps",6168332,FALSE,4,2
"Eviota sebreei","Eviota sebreei",2376139,FALSE,264,115
"Eviota sigillata","Eviota sigillata",2376206,FALSE,89,37
"Eviota storthynx","Eviota storthynx",2376146,FALSE,39,13
"Eviota zebrina","Eviota zebrina",2376194,FALSE,15,9
"Evistias acutirostris","Evistias acutirostris",2375223,FALSE,19,16
"Evynnis cardinalis","Evynnis cardinalis",2392619,FALSE,33,12
"Exallias brevis","Exallias brevis",2395512,FALSE,852,172
"Exyrias belissimus","Exyrias belissimus",2375839,FALSE,112,46
"Favonigobius lateralis","Favonigobius lateralis",2377685,FALSE,427,44
"Foetorepus calauropomus","Foetorepus calauropomus",2386583,FALSE,530,50
"Forcipiger flavissimus","Forcipiger flavissimus",2385706,FALSE,5198,423
"Forcipiger longirostris","Forcipiger longirostris",2385700,FALSE,1800,270
"Forsterygion capito","Forsterygion capito",2392823,FALSE,194,33
"Forsterygion flavonigrum","Forsterygion flavonigrum",2392807,FALSE,164,23
"Forsterygion gymnotum","Forsterygion gymnotum",2393030,FALSE,72,19
"Forsterygion lapillum","Forsterygion lapillum",2392820,FALSE,801,46
"Forsterygion malcolmi","Forsterygion malcolmi",2392811,FALSE,213,26
"Forsterygion maryannae","Forsterygion maryannae",5962009,FALSE,319,26
"Forsterygion varium","Forsterygion varium",2392812,FALSE,643,47
"Furcina osimae","Furcina osimae",2333992,FALSE,2,2
"Fusigobius duospilus","Fusigobius duospilus",2377769,FALSE,211,75
"Fusigobius inframaculatus","Fusigobius inframaculatus",2377756,FALSE,84,44
"Fusigobius melacron","Fusigobius melacron",2377758,FALSE,54,35
"Fusigobius neophytus","Fusigobius neophytus",2377776,FALSE,223,74
"Fusigobius signipinnis","Fusigobius signipinnis",2377762,FALSE,208,84
"Gadus morhua","Gadus morhua",8084280,FALSE,47776,857
"Gasterosteus aculeatus","Gasterosteus aculeatus",4286327,FALSE,68825,1328
"Genicanthus caudovittatus","Genicanthus caudovittatus",2396458,FALSE,82,23
"Genicanthus lamarck","Genicanthus lamarck",2396466,FALSE,106,38
"Genicanthus semicinctus","Genicanthus semicinctus",2396472,FALSE,26,4
"Genicanthus watanabei","Genicanthus watanabei",2396456,FALSE,31,24
"Genypterus tigerinus","Genypterus tigerinus",2345644,FALSE,206,67
"Gerres cinereus","Gerres cinereus",2369459,FALSE,894,144
"Gerres equulus","Gerres equulus",2369419,FALSE,6,3
"Gerres subfasciatus","Gerres subfasciatus",2369428,FALSE,1075,73
"Gillellus chathamensis","Gillellus chathamensis",2390164,FALSE,1,1
"Girella cyanea","Girella cyanea",2381223,FALSE,216,23
"Girella elevata","Girella elevata",2381221,FALSE,1332,69
"Girella fimbriata","Girella fimbriata",2381235,FALSE,10,5
"Girella freminvillii","Girella freminvillii",2381242,FALSE,47,9
"Girella nigricans","Girella nigricans",2381219,FALSE,1268,27
"Girella punctata","Girella punctata",2381231,FALSE,28,15
"Girella simplicidens","Girella simplicidens",2381218,FALSE,15,6
"Girella tephraeops","Girella tephraeops",2381224,FALSE,80,18
"Girella tricuspidata","Girella tricuspidata",2381233,FALSE,8102,131
"Girella zebra","Girella zebra",2381227,FALSE,2090,109
"Glaucosoma hebraicum","Glaucosoma hebraicum",2374651,FALSE,178,28
"Glaucosoma magnificum","Glaucosoma magnificum",2374654,FALSE,209,54
"Glaucosoma scapulare","Glaucosoma scapulare",2374656,FALSE,365,79
"Glyptoparus delicatulus","Glyptoparus delicatulus",2395686,FALSE,47,26
"Gnathanacanthus goetzeei","Gnathanacanthus goetzeei",2333571,FALSE,56,20
"Gnathanodon speciosus","Gnathanodon speciosus",2391331,FALSE,1789,346
"Gnathodentex aureolineatus","Gnathodentex aureolineatus",2374957,FALSE,1664,272
"Gnatholepis anjerensis","Gnatholepis anjerensis",2378704,FALSE,240,78
"Gnatholepis cauerensis","Gnatholepis cauerensis",4285928,FALSE,509,145
"Gnatholepis thompsoni","Gnatholepis thompsoni",2378717,FALSE,2594,90
"Gobiesox woodsi","Gobiesox woodsi",2411270,FALSE,1,1
"Gobioclinus dendriticus","Gobioclinus dendriticus",7729329,FALSE,148,19
"Gobiodon citrinus","Gobiodon citrinus",5208803,FALSE,182,63
"Gobiodon heterospilos","Gobiodon heterospilos",5208797,FALSE,3,3
"Gobiodon histrio","Gobiodon histrio",5208820,FALSE,152,20
"Gobiodon okinawae","Gobiodon okinawae",5208802,FALSE,55,20
"Gobiodon quinquestrigatus","Gobiodon quinquestrigatus",5208814,FALSE,115,46
"Gobiodon spilophthalmus","Gobiodon spilophthalmus",5208823,FALSE,24,10
"Gobiosoma hildebrandi","Gobiosoma hildebrandi",5208827,FALSE,1,1
"Gobiosoma spilotum","Gobiosoma spilotum",5208828,FALSE,1,1
"Gobius bucchichi","Gobius bucchichi",2376501,FALSE,423,50
"Gobius cruentatus","Gobius cruentatus",8187685,FALSE,1017,81
"Gobius fallax","Gobius fallax",2376484,FALSE,139,35
"Gobius niger","Gobius niger",2375526,FALSE,10210,340
"Gobius paganellus","Gobius paganellus",8196993,FALSE,1578,213
"Gobius tetrophthalmus","Gobius tetrophthalmus",2376513,FALSE,6,3
"Gobius xanthocephalus","Gobius xanthocephalus",2376555,FALSE,1042,37
"Gobiusculus flavescens","Pomatoschistus flavescens",2378270,TRUE,5300,242
"Gomphosus caeruleus","Gomphosus caeruleus",2383023,FALSE,354,83
"Gomphosus varius","Gomphosus varius",2383021,FALSE,9309,368
"Gorgasia galzini","Gorgasia galzini",2403051,FALSE,11,6
"Gracila albomarginata","Gracila albomarginata",2387970,FALSE,753,125
"Gramma brasiliensis","Gramma brasiliensis",2380561,FALSE,13,4
"Gramma loreto","Gramma loreto",2380558,FALSE,1233,100
"Grammatorcynus bicarinatus","Grammatorcynus bicarinatus",5208590,FALSE,173,66
"Grammatorcynus bilineatus","Grammatorcynus bilineatus",5208588,FALSE,84,43
"Grammistes sexlineatus","Grammistes sexlineatus",2387978,FALSE,336,137
"Gunnellichthys monostigma","Gunnellichthys monostigma",2392082,FALSE,22,16
"Gymnocaesio gymnoptera","Gymnocaesio gymnoptera",2374814,FALSE,12,10
"Gymnocanthus tricuspis","Gymnocanthus tricuspis",2334007,FALSE,2058,368
"Gymnoclinus cristulatus","Gymnoclinus cristulatus",2394918,FALSE,1,1
"Gymnocranius audleyi","Gymnocranius audleyi",2374997,FALSE,877,49
"Gymnocranius euanus","Gymnocranius euanus",2374973,FALSE,175,39
"Gymnocranius microdon","Gymnocranius microdon",2375000,FALSE,26,13
"Gymnocrotaphus curvidens","Gymnocrotaphus curvidens",5211023,FALSE,104,11
"Gymnomuraena zebra","Gymnomuraena zebra",2404380,FALSE,378,111
"Gymnosarda unicolor","Gymnosarda unicolor",2374086,FALSE,419,162
"Gymnothorax annasona","Gymnothorax annasona",2403983,FALSE,105,9
"Gymnothorax breedeni","Gymnothorax breedeni",2403813,FALSE,156,31
"Gymnothorax castaneus","Gymnothorax castaneus",2404111,FALSE,220,64
"Gymnothorax cribroris","Gymnothorax cribroris",2403953,FALSE,403,36
"Gymnothorax dovii","Gymnothorax dovii",2404080,FALSE,133,40
"Gymnothorax eurostus","Gymnothorax eurostus",2404046,FALSE,613,88
"Gymnothorax favagineus","Gymnothorax favagineus",2404048,FALSE,333,127
"Gymnothorax fimbriatus","Gymnothorax fimbriatus",2403892,FALSE,209,78
"Gymnothorax flavimarginatus","Gymnothorax flavimarginatus",2404084,FALSE,1188,273
"Gymnothorax funebris","Gymnothorax funebris",2403964,FALSE,923,133
"Gymnothorax javanicus","Gymnothorax javanicus",2403808,FALSE,1700,363
"Gymnothorax meleagris","Gymnothorax meleagris",2403958,FALSE,1082,193
"Gymnothorax miliaris","Gymnothorax miliaris",2403816,FALSE,599,119
"Gymnothorax moringa","Gymnothorax moringa",2404065,FALSE,1571,177
"Gymnothorax nubilus","Gymnothorax nubilus",2403970,FALSE,135,15
"Gymnothorax obesus","Gymnothorax obesus",2403897,FALSE,20,5
"Gymnothorax panamensis","Gymnothorax panamensis",2403870,FALSE,14,10
"Gymnothorax pictus","Gymnothorax pictus",2403789,FALSE,278,132
"Gymnothorax porphyreus","Gymnothorax porphyreus",2403876,FALSE,108,11
"Gymnothorax prasinus","Gymnothorax prasinus",2404101,FALSE,1829,77
"Gymnothorax prionodon","Gymnothorax prionodon",2403782,FALSE,122,20
"Gymnothorax thyrsoideus","Gymnothorax thyrsoideus",2403908,FALSE,550,149
"Gymnothorax undulatus","Gymnothorax undulatus",2403755,FALSE,401,133
"Gymnothorax zonipectis","Gymnothorax zonipectis",2403976,FALSE,77,44
"Haemulon album","Haemulon album",2382523,FALSE,591,48
"Haemulon aurolineatum","Haemulon aurolineatum",2382528,FALSE,4808,195
"Haemulon carbonarium","Haemulon carbonarium",2382506,FALSE,1755,96
"Haemulon chrysargyreum","Brachygenys chrysargyreum",2382524,TRUE,1670,100
"Haemulon flaviguttatum","Haemulon flaviguttatum",2382501,FALSE,169,51
"Haemulon flavolineatum","Haemulon flavolineatum",2382521,FALSE,8649,168
"Haemulon macrostomum","Haemulon macrostomum",2382517,FALSE,1494,69
"Haemulon maculicauda","Haemulon maculicauda",2382535,FALSE,418,51
"Haemulon melanurum","Haemulon melanurum",2382540,FALSE,990,47
"Haemulon parra","Haemulon parra",2382511,FALSE,1228,103
"Haemulon plumierii","Haemulon plumierii",2382537,FALSE,13246,170
"Haemulon sciurus","Haemulon sciurus",2382543,FALSE,6126,123
"Haemulon scudderii","Haemulon scudderii",2382514,FALSE,100,36
"Haemulon sexfasciatum","Haemulon sexfasciatum",2382509,FALSE,333,59
"Haemulon steindachneri","Haemulon steindachneri",2382546,FALSE,182,53
"Haemulon vittatum","Haemulon vittatum",7193166,FALSE,320,39
"Haletta semifasciata","Haletta semifasciata",2387346,FALSE,418,89
"Halichoeres adustus","Halichoeres adustus",2384075,FALSE,24,7
"Halichoeres argus","Halichoeres argus",2384250,FALSE,63,40
"Halichoeres biocellatus","Halichoeres biocellatus",2384136,FALSE,1114,142
"Halichoeres bivittatus","Halichoeres bivittatus",2384268,FALSE,12525,171
"Halichoeres brasiliensis","Halichoeres brasiliensis",2384117,FALSE,19,11
"Halichoeres brownfieldi","Halichoeres brownfieldi",2384187,FALSE,285,26
"Halichoeres burekae","Halichoeres burekae",2384243,FALSE,84,5
"Halichoeres chierchiae","Halichoeres chierchiae",2384244,FALSE,495,45
"Halichoeres chloropterus","Halichoeres chloropterus",2384149,FALSE,231,84
"Halichoeres chrysus","Halichoeres chrysus",2384091,FALSE,242,86
"Halichoeres cosmetus","Halichoeres cosmetus",2384073,FALSE,137,37
"Halichoeres dimidiatus","Halichoeres dimidiatus",2384245,FALSE,10,9
"Halichoeres discolor","Halichoeres discolor",2384077,FALSE,46,4
"Halichoeres dispilus","Halichoeres dispilus",2384231,FALSE,744,70
"Halichoeres erdmanni","Halichoeres erdmanni",5962198,FALSE,42,16
"Halichoeres garnoti","Halichoeres garnoti",2384162,FALSE,13496,126
"Halichoeres hartzfeldii","Halichoeres hartzfeldii",2384262,FALSE,138,47
"Halichoeres hortulanus","Halichoeres hortulanus",2384141,FALSE,7127,417
"Halichoeres insularis","Halichoeres insularis",2384189,FALSE,2,1
"Halichoeres iridis","Halichoeres iridis",2384067,FALSE,74,19
"Halichoeres leucoxanthus","Halichoeres leucoxanthus",2384277,FALSE,17,11
"Halichoeres leucurus","Halichoeres leucurus",2384094,FALSE,62,29
"Halichoeres maculipinna","Halichoeres maculipinna",2384125,FALSE,9718,91
"Halichoeres malpelo","Halichoeres malpelo",2384139,FALSE,9,1
"Halichoeres margaritaceus","Halichoeres margaritaceus",2384063,FALSE,948,111
"Halichoeres marginatus","Halichoeres marginatus",2384102,FALSE,1274,225
"Halichoeres melanochir","Halichoeres melanochir",2384089,FALSE,283,57
"Halichoeres melanurus","Halichoeres melanurus",2384137,FALSE,835,174
"Halichoeres melasmapomus","Halichoeres melasmapomus",2384068,FALSE,255,39
"Halichoeres miniatus","Halichoeres miniatus",2384167,FALSE,58,25
"Halichoeres nebulosus","Halichoeres nebulosus",2384055,FALSE,813,160
"Halichoeres nicholsi","Halichoeres nicholsi",2384208,FALSE,591,69
"Halichoeres nigrescens","Halichoeres nigrescens",2384107,FALSE,257,67
"Halichoeres notospilus","Halichoeres notospilus",2384123,FALSE,494,58
"Halichoeres orientalis","Halichoeres orientalis",2384278,FALSE,2,1
"Halichoeres ornatissimus","Halichoeres ornatissimus",2384258,FALSE,3893,136
"Halichoeres pictus","Halichoeres pictus",2384071,FALSE,351,40
"Halichoeres poeyi","Halichoeres poeyi",2384275,FALSE,2257,72
"Halichoeres prosopeion","Halichoeres prosopeion",2384086,FALSE,562,134
"Halichoeres radiatus","Halichoeres radiatus",2384111,FALSE,5198,121
"Halichoeres richmondi","Halichoeres richmondi",2384083,FALSE,73,43
"Halichoeres salmofasciatus","Halichoeres salmofasciatus",2384097,FALSE,5,2
"Halichoeres scapularis","Halichoeres scapularis",2384164,FALSE,288,126
"Halichoeres semicinctus","Halichoeres semicinctus",2384234,FALSE,754,36
"Halichoeres socialis","Halichoeres socialis",2384066,FALSE,5,2
"Halichoeres solorensis","Halichoeres solorensis",2384185,FALSE,70,19
"Halichoeres tenuispinis","Halichoeres tenuispinis",2384052,FALSE,45,12
"Halichoeres timorensis","Halichoeres timorensis",2384106,FALSE,6,6
"Halichoeres trimaculatus","Halichoeres trimaculatus",2384128,FALSE,1165,165
"Halichoeres trispilus","Halichoeres trispilus",2384173,FALSE,8,6
"Helcogramma chica","Helcogramma chica",2392863,FALSE,53,27
"Helcogramma decurrens","Helcogramma decurrens",2392887,FALSE,672,28
"Helcogramma maldivensis","Helcogramma maldivensis",2392879,FALSE,18,7
"Helcogramma striata","Helcogramma striata",2392854,FALSE,409,94
"Helcogrammoides cunninghami","Helcogrammoides cunninghami",2393056,FALSE,68,19
"Helicolenus percoides","Helicolenus percoides",2335330,FALSE,2659,300
"Helotes sexlineatus","Helotes sexlineatus",2374590,FALSE,522,43
"Hemiglyphidodon plagiometopon","Hemiglyphidodon plagiometopon",2398183,FALSE,265,79
"Hemigymnus fasciatus","Hemigymnus fasciatus",2383744,FALSE,6059,374
"Hemigymnus melapterus","Hemigymnus melapterus",2383739,FALSE,5058,346
"Hemilepidotus jordani","Hemilepidotus jordani",2333945,FALSE,852,154
"Hemiramphus depauperatus","Hemiramphus depauperatus",2368963,FALSE,13,10
"Hemitaurichthys multispinosus","Hemitaurichthys multispinosus",2385642,FALSE,1,1
"Hemitaurichthys polylepis","Hemitaurichthys polylepis",2385640,FALSE,808,184
"Hemitaurichthys thompsoni","Hemitaurichthys thompsoni",2385648,FALSE,324,41
"Hemitaurichthys zoster","Hemitaurichthys zoster",2385643,FALSE,169,43
"Heniochus acuminatus","Heniochus acuminatus",2385730,FALSE,1486,345
"Heniochus chrysostomus","Heniochus chrysostomus",2385724,FALSE,1754,276
"Heniochus diphreutes","Heniochus diphreutes",2385729,FALSE,791,174
"Heniochus intermedius","Heniochus intermedius",2385717,FALSE,474,36
"Heniochus monoceros","Heniochus monoceros",2385719,FALSE,899,212
"Heniochus pleurotaenia","Heniochus pleurotaenia",2385723,FALSE,82,30
"Heniochus singularius","Heniochus singularius",2385739,FALSE,401,132
"Heniochus varius","Heniochus varius",2385713,FALSE,1078,213
"Heteroclinus adelaidae","Heteroclinus adelaidae",2380216,FALSE,33,12
"Heteroclinus johnstoni","Heteroclinus johnstoni",2380196,FALSE,201,33
"Heteroclinus perspicillatus","Heteroclinus perspicillatus",2380217,FALSE,216,33
"Heteroclinus roseus","Heteroclinus roseus",2380213,FALSE,90,26
"Heteroclinus tristis","Heteroclinus tristis",2380204,FALSE,139,38
"Heteroconger hassi","Heteroconger hassi",2403157,FALSE,266,109
"Heteropriacanthus cruentatus","Heteropriacanthus cruentatus",2375045,FALSE,1120,287
"Heteroscarus acroptilus","Heteroscarus acroptilus",5788038,FALSE,1046,88
"Heterostichus rostratus","Heterostichus rostratus",5209305,FALSE,294,16
"Hexagrammos agrammus","Hexagrammos agrammus",2336490,FALSE,5,4
"Hexagrammos decagrammus","Hexagrammos decagrammus",2336472,FALSE,1700,187
"Hexagrammos otakii","Hexagrammos otakii",2336496,FALSE,23,9
"Hexagrammos stelleri","Hexagrammos stelleri",2336480,FALSE,189,58
"Hipposcarus harid","Hipposcarus harid",2393848,FALSE,293,41
"Hipposcarus longiceps","Hipposcarus longiceps",2393846,FALSE,2059,229
"Holacanthus bermudensis","Holacanthus bermudensis",5211460,FALSE,5144,65
"Holacanthus ciliaris","Holacanthus ciliaris",5211452,FALSE,6429,160
"Holacanthus clarionensis","Holacanthus clarionensis",5211463,FALSE,47,14
"Holacanthus passer","Holacanthus passer",5211449,FALSE,1357,98
"Holacanthus tricolor","Holacanthus tricolor",5211450,FALSE,5789,148
"Holocentrus adscensionis","Holocentrus adscensionis",5204778,FALSE,3562,238
"Holocentrus rufus","Holocentrus rufus",5204777,FALSE,3166,142
"Hologymnosus annulatus","Hologymnosus annulatus",2384442,FALSE,421,114
"Hologymnosus doliatus","Hologymnosus doliatus",2384436,FALSE,529,142
"Hoplolatilus cuniculus","Hoplolatilus cuniculus",2389854,FALSE,11,7
"Hoplolatilus starcki","Hoplolatilus starcki",2389856,FALSE,58,27
"Hoplopagrus guentherii","Hoplopagrus guentherii",2385255,FALSE,137,50
"Hyperlophus vittatus","Hyperlophus vittatus",2413176,FALSE,614,79
"Hypoatherina barnesi","Hypoatherina barnesi",2411899,FALSE,14,7
"Hypoplectrodes annulatus","Hypoplectrodes annulatus",2387934,FALSE,67,17
"Hypoplectrodes huntii","Hypoplectrodes huntii",2387937,FALSE,58,15
"Hypoplectrodes maccullochi","Hypoplectrodes maccullochi",2387940,FALSE,2574,39
"Hypoplectrodes nigroruber","Hypoplectrodes nigroruber",2387925,FALSE,629,66
"Hypoplectrus aberrans","Hypoplectrus aberrans",2388772,FALSE,109,21
"Hypoplectrus castroaguirrei","Hypoplectrus castroaguirrei",7193117,FALSE,10,4
"Hypoplectrus chlorurus","Hypoplectrus chlorurus",2388780,FALSE,611,32
"Hypoplectrus gemma","Hypoplectrus gemma",2388766,FALSE,2656,12
"Hypoplectrus guttavarius","Hypoplectrus guttavarius",2388774,FALSE,203,42
"Hypoplectrus indigo","Hypoplectrus indigo",2388767,FALSE,338,57
"Hypoplectrus maya","Hypoplectrus maya",6169350,FALSE,1,1
"Hypoplectrus nigricans","Hypoplectrus nigricans",2388786,FALSE,1421,56
"Hypoplectrus providencianus","Hypoplectrus providencianus",2388785,FALSE,37,9
"Hypoplectrus puella","Hypoplectrus puella",2388790,FALSE,3386,87
"Hypoplectrus unicolor","Hypoplectrus unicolor",2388770,FALSE,7529,67
"Hyporhamphus affinis","Hyporhamphus affinis",2368900,FALSE,22,14
"Hyporthodus flavolimbatus","Hyporthodus flavolimbatus",5788226,FALSE,16,13
"Hyporthodus niveatus","Hyporthodus niveatus",5788225,FALSE,25,19
"Hyporthodus octofasciatus","Hyporthodus octofasciatus",5788217,FALSE,25,11
"Hypsoblennius proteus","Hypsoblennius proteus",2395551,FALSE,1,1
"Hypsurus caryi","Hypsurus caryi",2389310,FALSE,525,22
"Hypsypops rubicundus","Hypsypops rubicundus",2398736,FALSE,1430,23
"Iniistius celebicus","Iniistius celebicus",2383344,FALSE,9,5
"Iniistius pavo","Iniistius pavo",2383333,FALSE,296,121
"Inimicus caledonicus","Inimicus caledonicus",2333647,FALSE,234,81
"Inimicus filamentosus","Inimicus filamentosus",2333651,FALSE,41,17
"Isocirrhitus sexfasciatus","Isocirrhitus sexfasciatus",2375181,FALSE,1,1
"Istigobius campbelli","Istigobius campbelli",2376225,FALSE,47,12
"Istigobius decoratus","Istigobius decoratus",2376229,FALSE,598,187
"Istigobius goldmanni","Istigobius goldmanni",2376257,FALSE,56,23
"Istigobius hoesei","Istigobius hoesei",2376256,FALSE,912,11
"Istigobius nigroocellatus","Istigobius nigroocellatus",2376237,FALSE,33,12
"Istigobius rigilius","Istigobius rigilius",2376217,FALSE,235,88
"Itycirrhitus wilhelmi","Itycirrhitus wilhelmi",2375174,FALSE,11,2
"Jenkinsia lamprotaenia","Jenkinsia lamprotaenia",5214565,FALSE,33,11
"Johnrandallia nigrirostris","Johnrandallia nigrirostris",2385671,FALSE,869,87
"Jordania zonope","Jordania zonope",2333884,FALSE,295,23
"Karalepis stewarti","Karalepis stewarti",2393061,FALSE,90,18
"Koumansetta hectori","Koumansetta hectori",4353598,FALSE,69,41
"Koumansetta rainfordi","Koumansetta rainfordi",2375853,FALSE,548,111
"Kuhlia mugil","Kuhlia mugil",5208693,FALSE,197,70
"Kyphosus azureus","Kyphosus azureus",8173912,FALSE,260,20
"Kyphosus bigibbus","Kyphosus bigibbus",2381299,FALSE,304,73
"Kyphosus cinerascens","Kyphosus cinerascens",2381309,FALSE,1012,381
"Kyphosus cornelii","Kyphosus cornelii",2381327,FALSE,242,18
"Kyphosus elegans","Kyphosus elegans",2381297,FALSE,359,72
"Kyphosus incisor","Kyphosus incisor",2381322,FALSE,141,18
"Kyphosus ocyurus","Kyphosus ocyurus",7901252,FALSE,93,35
"Kyphosus sectatrix","Kyphosus sectatrix",2381293,FALSE,2878,209
"Kyphosus sydneyanus","Kyphosus sydneyanus",2381302,FALSE,3045,113
"Kyphosus vaigiensis","Kyphosus vaigiensis",2381337,FALSE,2410,343
"Labracinus cyclophthalmus","Labracinus cyclophthalmus",2381781,FALSE,97,41
"Labracinus lineatus","Labracinus lineatus",2381777,FALSE,160,30
"Labracoglossa nitida","Labracoglossa nitida",2381350,FALSE,71,20
"Labrichthys unilineatus","Labrichthys unilineatus",2383133,FALSE,944,191
"Labrisomus cricota","Labrisomus cricota",2389655,FALSE,3,3
"Labrisomus jenkinsi","Labrisomus jenkinsi",2389679,FALSE,1,1
"Labrisomus multiporosus","Labrisomus multiporosus",2389678,FALSE,8,6
"Labrisomus nuchipinnis","Labrisomus nuchipinnis",2389661,FALSE,362,98
"Labrisomus socorroensis","Labrisomus socorroensis",2389674,FALSE,1,1
"Labroides bicolor","Labroides bicolor",2383735,FALSE,2473,253
"Labroides dimidiatus","Labroides dimidiatus",2383731,FALSE,7820,575
"Labroides pectoralis","Labroides pectoralis",2383730,FALSE,328,76
"Labroides phthirophagus","Labroides phthirophagus",2383729,FALSE,1699,45
"Labroides rubrolabiatus","Labroides rubrolabiatus",2383734,FALSE,1883,49
"Labropsis alleni","Labropsis alleni",2383390,FALSE,19,16
"Labropsis australis","Labropsis australis",2383387,FALSE,262,77
