"fb_sci_name";"rls_sci_name";"kingdom";"phylum";"class";"order";"family";"genus";"Aesthetic";"Evol_age";"Coralness";"Benthicness";"Diel_activity";"Length";"Trophic_level";"Temperature";"Range_005";"Sci_fields";"H_index";"Tot_pubs";"NCBI";"Wiki_views";"FishBase";"Twitter";"Flickr";"acad";"public";"interest";"IUCN";"ClimVuln_SSP126";"ClimVuln_SSP585";"Fishery";"Price";"Aquaculture";"Aquarium"
"Abalistes_stellatus";"Abalistes_stellatus";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Balistidae";"Abalistes";0,495066850990719;0,56674347045443;0,43476933358799;0,996093560471655;1;0,688886539455236;0,518518518518518;0,510199481455193;0,767980660867817;0,966991411074784;0,412307408848781;0,456854735715463;0,407648761471916;0,707122667637937;0,830845771144279;0,517397482600099;0,253785075452123;0,540926509973771;0,536246685987366;0,564103022913866;"LC";0,398864662383801;0,4567041;0,8;0,5;0,25;1
"Abudefduf_abdominalis";"Abudefduf_abdominalis";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,517644424420881;0,385974212929388;1;0,999723589841609;1;0,554897265097515;0,37037037037037;0,509321644937572;0,520581063524977;0,942077397363957;0,435661187863216;0,449914905753608;0,396602958768775;0,610701371116496;0,800995024875622;0,139138421386244;0,371508957122602;0,53473446340336;0,408823723300339;0,492726418261929;"LC";0,5813981;0,6170606;0;0;0,25;1
"Abudefduf_bengalensis";"Abudefduf_bengalensis";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,352553942943571;0,398981727237813;0,99999999999999;0,999723589841551;1;0,445102734902485;0,407407407407407;0,455044848610485;0,594780623507757;0,866067550210182;0,274871605899187;0,417111300072521;0,397758194425511;0,402762536888454;0,786069651741294;0,262860604431176;0,468265605719722;0,478174466748639;0,454165330511277;0,486733599396664;"LC";0,3966466;0,4712871;0,4;0;0,25;0
"Abudefduf_concolor";"Abudefduf_concolor";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,320712789693586;0,424906048385707;0,999999999999999;0,999723589841555;1;0,466603279889708;0,259259259259259;0,621320299994609;0,395300085638228;0,704119959520473;0,217830593931608;0,317037007514032;0,16919058604959;0,588516147650626;0,810945273631841;0,0927589475908291;0,112201962434304;0,367977036858416;0,253223419659171;0,320524205412782;"LC";0,4754755;0,5363085;0;0;0,25;0,333333333333333
"Abudefduf_conformis";"Abudefduf_conformis";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,446710950922604;0,464334740142408;0,999999999999851;0,999723589841572;1;0,394727064163626;0,296296296296296;0,712517449852012;0,189541798777121;0,528089969640355;0,137435802949594;0,173092770963516;0,0983488753960494;0,366057791345754;0,26865671641791;0;0;0,19533172119187;0,0980287158646227;0,145393375514229;"LC";0,519015254873109;0,6429187;0;0;0,25;0,333333333333333
"Abudefduf_notatus";"Abudefduf_notatus";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,298760952621031;0,367963556268353;0,999999999999998;0,999723589841513;1;0,445102734902485;0,259259259259259;0,532496348467824;0,374391566435067;0,704119959520473;0;0,272691199684392;0,230801425445871;0,673557230158573;0,776119402985075;0,17582589797562;0,24489854891947;0,314109186017398;0,377775290575869;0,358283326818303;"LC";0,423417266115367;0,4854249;0;0;0,25;0
"Abudefduf_saxatilis";"Abudefduf_saxatilis";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,412854144430678;0,401828780478421;0,999999999999998;0,999723589841554;1;0,502693047046127;0,518518518518518;0,554069439285281;0,699319746145711;0,909396041855568;0,603661671809089;0,635491355746324;0,477456117084015;0,684917532170586;0,91044776119403;0,727129304903383;0,651085285254986;0,660719823493755;0,818480959929186;0,77886455553589;"LC";0,416280504548698;0,4745281;0,4;0;0,25;1
"Abudefduf_septemfasciatus";"Abudefduf_septemfasciatus";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,267280715163022;0,41904471541031;0,999999999999998;0,999723589841554;1;0,503535338843476;0,37037037037037;0,61058786451531;0,514225925998326;0,675955161139654;0,217830593931608;0,360450620035045;0,448184362522444;0,646513759260429;0,796019900497512;0,13838120152445;0,350715268062983;0,439772583232851;0,407670648519524;0,44138219294753;"LC";0,449765864975971;0,5272468;0,4;0;0,25;0
"Abudefduf_sexfasciatus";"Abudefduf_sexfasciatus";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,580633951382073;0,370423032660732;0,999999999999998;0,999723589841554;1;0,433383652270088;0,148148148148148;0,46822775053367;0,670786504976056;0,8924720486922;0,47544976225663;0,504659702064776;0,564204411549642;0,636642849409502;0,835820895522388;0,613300201270591;0,536417981072132;0,598311402907966;0,699750022496559;0,682100633458277;"LC";0,425809194714428;0,4859572;0,4;0;0,25;0,666666666666667
"Abudefduf_sordidus";"Abudefduf_sordidus";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,271275930067705;0,383676578344237;0,999999999999998;0,999723589841554;1;0,503535338843476;0,296296296296296;0,472859913193206;0,607494158964196;0,895266098116059;0,355266396881202;0,450990951962218;0,456373769291224;0,572337581129477;0,855721393034826;0,358586151187691;0,462917230497288;0,532924177555727;0,537540497969944;0,560519358072747;"LC";0,444028536122211;0,5195337;0,4;0;0,25;1
"Abudefduf_sparoides";"Abudefduf_sparoides";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,442359848464532;0,384752060675081;0,999999999999998;0,999723589841554;1;0,433383652270088;0,37037037037037;0,618476992229125;0,35100994762177;0,528089969640355;0;0,258439315111476;0,316599105055878;0,366639442426621;0,791044776119403;0,0463794737954146;0,24489854891947;0,312117571016489;0,240622042131271;0,283952696130232;"LC";0,4893728;0,5816402;0;0;0,25;1
"Abudefduf_troschelii";"Abudefduf_troschelii";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,444980901632457;0,397708319138346;0,999999999999998;0,999723589841554;1;0,476518564099409;0,37037037037037;0,503328751868911;0,583095492947447;0,83050046507543;0,456551855061659;0,466452468933173;0,32282717723863;0,703564536822543;0,82089552238806;0,519068518526776;0,401559819138745;0,518599780634485;0,610069272918559;0,591611904505666;"LC";0,5334595;0,5399196;0;0;0,25;0,333333333333333
"Abudefduf_vaigiensis";"Abudefduf_vaigiensis";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,356896106310819;0,395120721069249;0,999999999999998;0,999723589841554;1;0,476518564099409;0,222222222222222;0,434956398737625;0,709653925978256;0,851054083304704;0,47544976225663;0,55901457131345;0,608521833855774;0,654710328134343;0,90547263681592;0,591811860094807;0,557590894516139;0,630498420242713;0,706076669231655;0,702674479086011;"LC";0,4227329;0,4838952;0,2;0;0,25;1
"Abudefduf_whitleyi";"Abudefduf_whitleyi";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf";0,401923312433739;0,396799295567227;0,999999999999998;0,999723589841554;1;0,407571278068;0,222222222222222;0,455156922727627;0,448545583207623;0,813346324432236;0,355266396881202;0,366721217024223;0,281377744200237;0,370038068856831;0,805970149253731;0,138321111077811;0,261959887414598;0,451126406239461;0,289121188818602;0,384118711672003;"LC";0,5151633;0,5723524;0;0;0,25;0,666666666666667
"Acanthaluteres_brownii";"Acanthaluteres_brownii";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Acanthaluteres";0,415377538031362;0,42531692688234;0,762701175733976;0,999999999999993;1;0,672066747655335;0,296296296296296;0,253534976244463;0,433839417059694;0,792134954460532;0;0,270746425618403;0,188114539762778;0;0,228855721393035;0,274014959262674;0,112201962434304;0,238422952991377;0,172581237113854;0,208238198845051;"LC";0,423922651956644;0,4367747;0;0;0,25;0,333333333333333
"Acanthaluteres_spilomelanurus";"Acanthaluteres_spilomelanurus";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Acanthaluteres";0,498008817519188;0,433470630108649;0,434769333587975;0,9960935604717;1;0,407571278068;0,333333333333333;0,216391392681307;0,477033177956366;0,880149949400591;0,217830593931608;0,3626280729928;0,167737125945331;0,64906499026158;0,686567164179104;0,372284416998915;0,283166226035638;0,383953784157561;0,473811253469322;0,446896060448592;"LC";0,404628595367397;0,4292023;0;0;0,25;0,333333333333333
"Acanthaluteres_vittiger";"Acanthaluteres_vittiger";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Acanthaluteres";0,50834475302186;0,421395103857976;0,762701175733976;0,999999999999993;1;0,584695464255042;0;0,225480909421902;0,600192763491381;0,78861435466293;0,355266396881202;0,37871678332632;0,136263734977412;0;0,721393034825871;0,385756712517696;0,357100511353775;0,407758921676779;0,342771129580743;0,38961155873371;"LC";0,451665707207524;0,4794246;0;0;0,25;0,333333333333333
"Acanthemblemaria_atrata";"Acanthemblemaria_atrata";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,193253422330921;0,568347627990754;0,327931842146001;0,999389189224981;1;0,208540015383967;0,481481481481481;0,660623693351244;0,154134636101118;0;0;0,150826855466852;0;0,642338522564381;0,0895522388059702;0,158950168623023;0,141583113017819;0,0535237079440533;0,310467191314756;0,183123886517563;"TH";NA;NA;0;0;0,25;0,333333333333333
"Acanthemblemaria_castroi";"Acanthemblemaria_castroi";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,26574710239371;0,557861403563697;0,327931842146001;0,999389189224981;1;0,243783804552751;0,518518518518518;0,419648868240503;0,208115646634341;0,704119959520473;0;0,22967273156297;0,19680599937488;0,64649965506777;0,218905472636816;0,0927589475908291;0,164372903938843;0,216622851544114;0,29489966530991;0,261934687798619;"TH";0,5861128;0,6212314;0;0;0,25;0,333333333333333
"Acanthemblemaria_crockeri";"Acanthemblemaria_crockeri";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,299916553587167;0,527906844712533;0,565230666412022;0,999112779066541;1;0,243783804552751;0,518518518518518;0,388339363027371;0,261436805749743;0,80304590424649;0,217830593931608;0,335711045294592;0,308018095312825;0,644484048486521;0,706467661691542;0,102294164200626;0,276574866373147;0,401691607554225;0,354645031663067;0,392713414846167;"LC";0,541400991282826;0,5548167;0;0;0,25;0,333333333333333
"Acanthemblemaria_hancocki";"Acanthemblemaria_hancocki";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,335891701126862;0,536153064357889;0,327931842146001;0,999389189224981;1;0,188173231193135;0,518518518518518;0,56241888231063;0,2893791093733;0;0;0,168496674401844;0,240903179479797;0,662239320811185;0,706467661691542;0,571723531581866;0,164372903938843;0,198113167122802;0,502479423255155;0,362935166445664;"LC";0,483153801745777;0,5581826;0;0;0,25;0,333333333333333
"Acanthemblemaria_spinosa";"Acanthemblemaria_spinosa";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,231904374969831;0,593912244204398;0,565230666412022;0,999112779066541;1;0,0964578175232354;0,407407407407407;0,673326037731698;0,444538495931831;0,740170901447921;0,385831077877481;0,405774538868433;0,486158145050008;0,699690855905441;0,223880597014925;0,534920846619365;0,581504436222383;0,429140635788252;0,705952434326278;0,595043588512835;"LC";0,4442369;0,5517787;0;0;0,25;0,333333333333333
"Acanthemblemaria_stephensi";"Acanthemblemaria_stephensi";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Acanthemblemaria";0,303082109124845;0,563620246055065;0,327931842146001;0,999389189224981;1;0,208540015383967;0,518518518518518;0,571230719346199;0;0;0;0,134157886707527;0;0,646710941154914;0,587064676616915;0,320394433058088;0;0,11637760618728;0,309223487721139;0,216035806596551;"TH";NA;NA;0;0;0,25;0,333333333333333
"Acanthistius_cinctus";"Acanthistius_cinctus";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,597703257047132;0,709538576774116;0,762701175733976;0,999999999999993;1;0,653642750286452;0,777777777777778;0,346399091634077;0,315009798806481;0;0;0,18747026328403;0,19680599937488;0,51589523783908;0,199004975124378;0,27761832269961;0,182993518943214;0,124626587799487;0,34774705981568;0,241021518104873;"LC";NA;NA;0;1;0,25;0
"Acanthistius_ocellatus";"Acanthistius_ocellatus";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,430460130761021;0,723277031645658;0,762701175733976;0,999999999999993;1;0,70136220098553;0,777777777777778;0,30482657716286;0,492638759901419;0;0;0,199417527734086;0,204811189035589;0;0,253731343283582;0,297130292308536;0,391021548342673;0,137685426658105;0,322142527078573;0,234319658508218;"LC";NA;NA;0;1;0,25;0,333333333333333
"Acanthistius_pardalotus";"Acanthistius_pardalotus";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,362761825970205;0,522711166192382;0,762701175733976;0,999999999999993;1;0,704359248022182;0,777777777777778;0,328853066458027;0,139287996608456;0;0;0,130739952345451;0;0;0,671641791044776;0;0;0,126879188371501;0;0,0564597569380805;"LC";NA;NA;0;1;0,25;0,333333333333333
"Acanthistius_patachonicus";"Acanthistius_patachonicus";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,312415413853088;0,516889049704785;0,762701175733976;0,999999999999993;1;0,704359248022182;0,740740740740741;0,174963878536633;0,271551469938295;0,921369093036432;0,385831077877481;0,397635491123705;0,270407318646432;0;0,169154228855721;0,223004503659995;0;0,389751643437444;0,0946860268864159;0,247466070885102;"DD";NA;NA;0;1;0,25;0,333333333333333
"Acanthistius_sebastoides";"Acanthistius_sebastoides";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,208378140526084;0,646664270573459;0,762701175733976;0,999999999999993;1;0,584695464255042;0,740740740740741;0,305952743905435;0,297324248384508;0,528089969640355;0,137435802949594;0,22168344323075;0;0;0,258706467661692;0,0463794737954146;0;0,186947190854768;0,0196923740583551;0,0990674317415315;"LC";0,499039;0,5595978;0,8;1;0,25;0,333333333333333
"Acanthistius_serratus";"Acanthistius_serratus";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius";0,149125041790249;0,46310268724016;0,762701175733976;0,999999999999993;1;0,653642750286452;0,777777777777778;0,301448082943453;0,293422632709574;0;0;0,180207468719307;0,0419514921474173;0;0,233830845771144;0,149532689741774;0;0,0920115494488736;0,0634904499636237;0,0717499483548548;"NE";0,5080734;0,53332;0;1;0,25;0,333333333333333
"Acanthochromis_polyacanthus";"Acanthochromis_polyacanthus";"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Acanthochromis";0,394908472649063;0,49353067203315;0,999999999999998;0,999723589841554;1;0,407571278068;0,259259259259259;0,514383406870776;0,584841884415349;0,947902262258924;0,741097474758683;0,654359544007261;0,859654982941308;0,739425824056855;0,81592039800995;0,644538382833786;0,412919363047997;0,775495431697852;0,678639826725982;0,765474652124609;"LC";0,3884553;0,473539;0;0;0,25;0
"Acanthopagrus_australis";"Acanthopagrus_australis";"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Acanthopagrus";0,223583869231828;0,531938478826163;0,762701175733976;0,999999999999993;1;0,70731053682412;0,407407407407407;0,314242608033681;0,587692928769408;0,889619373084092;0,687179014747969;0,672009466841989;0,305270883218719;0,793808227848238;0,781094527363184;0,380960396015572;0,393217990577296;0,632166018341359;0,57141548974976;0,63162983872418;"LC";0,5316575;0,5712345;0,8;1;1;0,333333333333333
"Acanthopagrus_latus";"Acanthopagrus_latus";"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Acanthopagrus";0,122872719861408;0,534653970255791;0,762701175733976;0,999999999999993;1;0,653642750286452;0,444444444444444;0,555934405947353;0,379998702617725;0,962719749987025;0,630138002780389;0,691783465768165;0,925792081214493;0,737275841526612;0,825870646766169;0,689034567651067;0,198737024605406;0,78018088600076;0,589606845864219;0,7204165400905;"DD";0,5035308;0,5437082;0;0;1;0,333333333333333
"Acanthostracion_polygonium";"Acanthostracion_polygonius";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Ostraciidae";"Acanthostracion";0,618970694978555;NA;0,999999999999998;0,999723589841554;1;0,653642750286452;0;0,574979884282491;0;0;0;0,29241880881537;0,230801425445871;0;0,82089552238806;0,446040477829472;0,599434976793856;0,25042561602476;0,489827209308464;0,384121505664118;"LC";NA;NA;0,8;0,75;0,25;1
"Acanthostracion_quadricornis";"Acanthostracion_quadricornis";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Ostraciidae";"Acanthostracion";0,626143756670796;0,642294128038894;0,999999999999998;0,999723589841554;1;0,672066747655335;0,37037037037037;0,430518357908678;0,625504861468421;0,887441132413378;0,217830593931608;0,440992654764385;0,373664051889041;0,641799961409167;0,82089552238806;0,567159984438704;0,635515619000743;0,474426051872261;0,731208847659073;0,632726752235906;"LC";0,41970500504209;0,4728934;0,4;0,75;0,25;1
"Acanthurus_achilles";"Acanthurus_achilles";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,510830937656993;0,399516480307003;0,999999999999998;0,999723589841554;1;0,511762353268193;0;0,580482633683603;0,562882793891313;0,528089969640355;0,137435802949594;0,344277989503631;0,402983598126293;0,86309689853444;0,830845771144279;0,726129220506443;0,504693041562068;0,395116700846768;0,792398996832531;0,62304754692515;"LC";0,4659528;0,5434877;0,8;0,5;0,25;1
"Acanthurus_albipectoralis";"Acanthurus_albipectoralis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,359495593922134;0,402870107747655;0,999999999999998;0,999723589841554;1;0,573321262466398;0,518518518518518;0,393541348414864;0,472367403688787;0;0;0,20525254628257;0;0,691312548876181;0,761194029850746;0,107689803231665;0;0,162550374719146;0,230854829815059;0,198836890995288;"LC";0,4954994;0,5308977;0;0,5;0,25;0,333333333333333
"Acanthurus_auranticavus";"Acanthurus_auranticavus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,447759059321595;0,320517111710027;0,999999999999998;0,999723589841554;1;0,63327596609562;0;0,576483113774864;0,472367403688787;0;0,137435802949594;0,299295707306452;0,193237256748517;0,689349843082268;0,766169154228856;0,0927589475908291;0,198737024605406;0,267580411074078;0,323598345914492;0,304486733349047;"LC";0,4680911;0,5380557;0,8;0,5;0,25;0,333333333333333
"Acanthurus_bahianus";"Acanthurus_bahianus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,701088535437238;0,241062324809866;0,999999999999998;0,999723589841554;1;0,601100585188066;0;0,553442074031969;0,660162810998005;0,815361133680826;0,57309699081281;0,589180396600953;0,328809417746777;0,651979892508275;0,696517412935323;0,358224191750513;0,602839646314796;0,566150495533709;0,628844962131966;0,627043204856141;"LC";0,502905204763171;0,5557803;0;0;0,25;0,333333333333333
"Acanthurus_bariene";"Acanthurus_bariene";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,629444515957171;0,271191796322894;0,999999999999998;0,999723589841554;1;0,653642750286452;0;0,67037544309507;0,338504123800302;0;0;0,224546786114064;0,299123431865584;0,696083309178235;0,800995024875622;0,27179538177542;0,276574866373147;0,241859838353176;0,440432029655419;0,353158993599048;"LC";NA;NA;0,8;0,5;0,25;1
"Acanthurus_blochii";"Acanthurus_blochii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,666514813861312;0,245224073370725;0,999999999999998;0,999723589841554;1;0,63327596609562;0;0,582868762876101;0,694471116919568;0,782355510578304;0,137435802949594;0,399508383084861;0,300568086011294;0,71590613518479;0,830845771144279;0,352450927840201;0,436778594395337;0,416707130484506;0,560281673485529;0,510584920575033;"LC";0,4682756;0,5311744;0,8;0,5;0,25;1
"Acanthurus_chirurgus";"Acanthurus_chirurgus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,510853732338592;0,283592364029708;0,999999999999998;0,999723589841554;1;0,605613762833245;0;0,539816863205934;0,636374735139613;0,822130464736104;0,492702199830796;0,534173673540831;0,329907994158185;0,675280597389973;0,920398009950249;0,627749971649096;0,545126113450236;0,562353667068819;0,720596898312165;0,674028472345203;"LC";0,436523112735044;0,4949341;0,4;0,5;0,25;1
"Acanthurus_chronixis";"Acanthurus_chronixis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,537875598248653;0,333105548790347;NA;NA;NA;NA;NA;NA;0;0;0;0,134157886707527;0;0,691382541237431;0,139303482587065;0,234720339935492;0;0,0550948860021829;0,284809779315846;0,170257116481027;"TH";NA;NA;0;0;0,25;1
"Acanthurus_coeruleus";"Acanthurus_coeruleus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,751747480517251;0,450194146631268;0,999999999999998;0,999723589841554;1;0,605613762833245;0;0,553442074031969;0,683971010212411;0,804500697551284;0,523266880827075;0,557619073311855;0,317383034254057;0,88127068894539;0,900497512437811;0,654846222912804;0,666105430170013;0,569149111625379;0,847900869339418;0,745663844923294;"LC";0,4067688;0,477761;0,4;0,5;0,25;1
"Acanthurus_dussumieri";"Acanthurus_dussumieri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,604588144798969;0,297964024043674;0,999999999999998;0,999723589841554;1;0,668519755264405;0;0,44558572170683;0,672243382298453;0,849943619776192;0,217830593931608;0,402634795101784;0,305811129136947;0,751085673842484;0,890547263681592;0,509901798888801;0,519599406246126;0,452478020198838;0,678065533235797;0,592613254860779;"LC";0,4315871;0,4733736;0,4;0,5;0,25;1
"Acanthurus_fowleri";"Acanthurus_fowleri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,647924745369998;0,378839469058342;0,999999999999998;0,999723589841554;1;0,63327596609562;0;0,903335922196485;0,33307940708033;0;0;0,165078740039768;0;0,689317892523708;0,258706467661692;0,206068872037238;0,224403924868608;0,0811534326628473;0,384564791043255;0,237466217216235;"LC";0,4255244;0,475226;0,4;0,5;0,25;1
"Acanthurus_gahhm";"Acanthurus_gahhm";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,372323412730338;0,308013133975571;0,999999999999998;0,999723589841554;1;0,61050783845713;0,296296296296296;0,584233402023403;0,315009798806481;0,834512544616857;0,217830593931608;0,32920267231215;0,296875763248957;0,745264772900207;0,791044776119403;0,160446618103617;0,283166226035638;0,412093423484955;0,409628416683707;0,427641928224491;"LC";0,5253536;0,5510324;0;0,5;0,25;1
"Acanthurus_grammoptilus";"Acanthurus_grammoptilus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,710262500871561;0,389616188466878;0,999999999999998;0,999723589841554;1;0,584695464255042;0,0370370370370371;0,563573659222325;0,615885155819505;0;0,137435802949594;0,272246888197488;0,0968491373348608;0,700300990204268;0,751243781094527;0,230382929253486;0,224403924868608;0,235190629800217;0,397829582715884;0,326838271891367;"LC";0,4425711;0,5103592;0,8;0,5;0,25;0
"Acanthurus_guttatus";"Acanthurus_guttatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,562838009371743;0,435580600121306;0,999999999999998;0,999723589841554;1;0,52723506183514;0;0,563001362849651;0,561822201071124;0,469413306346982;0,217830593931608;0,325895346778231;0,289063417014408;0,721241620839454;0,800995024875622;0,457708740662732;0,43094096972226;0,371232126528865;0,603476299616162;0,509366751842514;"LC";0,4544968;0,5334501;0,8;0,5;0,25;1
"Acanthurus_leucocheilus";"Acanthurus_leucocheilus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,48876501543781;0,323366784364324;0,999999999999998;0,999723589841554;1;0,63327596609562;0;0,635690078833247;0,451458884485626;0;0;0,211867744714389;0,213389326777946;0,688587331709979;0,741293532338309;0,175803890969537;0,141583113017819;0,210272138919573;0,330008388361378;0,27729710218774;"LC";0,5353742;0,6026404;0;0,5;0,25;1
"Acanthurus_leucopareius";"Acanthurus_leucopareius";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,379589217489867;0,382794738936567;0,999999999999998;0,999723589841554;1;0,511762353268193;0;0,456006233567301;0,587692928769408;0,528089969640355;0;0,290050419490892;0,225644835881442;0,680522927138681;0,800995024875622;0,227827585640404;0,386481661937289;0,30279715925498;0,472682831313372;0,402939716731646;"LC";0,448321419883385;0,5330041;0,4;0,5;0,25;1
"Acanthurus_leucosternon";"Acanthurus_leucosternon";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,820667423807659;0,41747490275498;0,999999999999998;0,999723589841554;1;0,668519755264405;0;0,678378536990832;0,539471226353912;0,894819115223934;0,217830593931608;0,440522781362843;0,433870657096625;0,861841806283938;0,875621890547264;0,686741614179056;0,599723074664762;0,496211369982327;0,822969051069559;0,693382316641515;"LC";0,5076638;0,5576969;0,4;0,5;0,25;1
"Acanthurus_lineatus";"Acanthurus_lineatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,768511404492072;0,464388532882953;0,999999999999998;0,999723589841554;1;0,600592554247429;0;0,592518892257681;0,694901232108055;0,752613069680285;0,435661187863216;0,504275968565068;0,462366671358571;0,817191845303093;0,975124378109453;0,586113054684198;0,588160251947292;0,570101865283186;0,762490473157948;0,700546909380287;"LC";0,458736035630374;0,5201964;0,8;0,5;0,25;1
"Acanthurus_maculiceps";"Acanthurus_maculiceps";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,633741425177128;0,325082174590122;0,999999999999998;0,999723589841554;1;0,61050783845713;0;0,650611563637536;0,43271062931803;0;0;0,212551071392454;0,129203963421551;0,702633045250517;0,805970149253731;0,171624446939036;0,269528581114315;0,200257409733829;0,396122542420003;0,307265191046963;"LC";0,485877681703603;0,5551322;0,8;0,5;0,25;1
"Acanthurus_mata";"Acanthurus_mata";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,560094155443638;0,263261232695621;0,999999999999998;0,999723589841554;1;0,653642750286452;0,185185185185185;0,569806305842971;0,573926731543281;0,469413306346982;0,137435802949594;0,377106395259273;0,357804951734786;0,683186867432135;0,860696517412935;0,395261299326034;0,401559819138745;0,392943713078518;0,552044610340929;0,493490391587421;"LC";0,4414742;0,4859488;0,8;0,5;0,25;1
"Acanthurus_nigricans";"Acanthurus_nigricans";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus";0,641106453844792;0,393238170984969;0,999999999999998;0,999723589841554;1;0,488691949318464;0;0,59715638662147;0,689175609554715;0,866009036086122;0,319116052112065;0,441663793242359;0,563425938317782;0,661027843172479;0,855721393034826;0,690902592830219;0,43957686882236;0,542945672277686;0,690692038347794;0,64768574215566;"LC";0,4189969;0,474011;0,2;0,5;0,25;1
